<H> Aarhus <R> leader <T> Jacob_Bundsgaard || The leader of Aarhus is Jacob Bundsgaard.
<H> Alvah_Sabin <R> birth_place <T> Georgia,_Vermont <H> Alvah_Sabin <R> region <T> Vermont's_3rd_congressional_district <H> Alvah_Sabin <R> office <T> Secretary_of_State_of_Vermont <H> Alvah_Sabin <R> state <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont || Vermont Secretary of State and 3rd Congressional District representative Alvah Sabin was born in Georgia, Vermont (largest city: Burlington).
<H> Alvah_Sabin <R> birth_place <T> Georgia,_Vermont <H> Alvah_Sabin <R> region <T> Vermont's_3rd_congressional_district <H> Alvah_Sabin <R> office <T> Secretary_of_State_of_Vermont <H> Alvah_Sabin <R> state <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont || Alvah Sabin was born in Georgia, Vermont and represented Vermont's 3rd Congressional District. He was from Vermont, which has the largest city of Burlington and worked as the Secretary of State of Vermont.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Henry_Clay || Alvah Sabin represented Vermont and was a member of the Whig Party in the United States. The largest city in Vermont is Burlington. Alvah Sabin died in Sycamore, Illinois and Henry Clay was the leader of the Whig Party.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Henry_Clay || Alvah Sabin belongs to the Whig Party of the United States which is led by Henry Clay. Sabin represented Vermont, where the largest city is Burlington and eventually died in Sycamore, Illinois.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Henry_Clay || Burlington is the largest city in Vermont, the state, Alvah Sabin represented. He was a member of the Whig Party of the United States (led by Henry Clay) and died in Sycamore, Illinois.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Daniel_Webster || Burlington is the largest city in Vermont, which is the state Alvah Sabin represented. Alvah Sabin (died in Sycamore, Illinois) was a member of the United States Whig Party, which was led by Daniel Webster.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Daniel_Webster || Vermont, where the largest city is Burlington, was represented by Alvah Sabin who died in Sycamore, Illinois. He belonged to the Whig Party (United States) which is led by Daniel Webster.
<H> Alvah_Sabin <R> death_place <T> Sycamore,_Illinois <H> Alvah_Sabin <R> region <T> Vermont <H> Vermont <R> largest_city <T> Burlington,_Vermont <H> Alvah_Sabin <R> party <T> Whig_Party_(United_States) <H> Whig_Party_(United_States) <R> leader <T> Daniel_Webster || Burlington is the largest city in Vermont, the state that Alvah Sabin represented. He was a member of the United States Whig Party, which was led by Daniel Webster. Alvah Sabin died in Sycamore, Illinois.
<H> Adonis_Georgiadis <R> successor <T> Makis_Voridis <H> Adonis_Georgiadis <R> in_office_while_prime_minister <T> Antonis_Samaras <H> Antonis_Samaras <R> birth_place <T> Athens <H> Antonis_Samaras <R> in_office_while_prime_minister <T> Konstantinos_Mitsotakis <H> Antonis_Samaras <R> has_deputy <T> Evangelos_Venizelos || Adonis Georgiadis, who was succeeded by Makis Voridis, was in office while Antonis Samaras was Prime Minister. Athens born Samaras, who had the deputy Evangelos Venizelos, was in office while Konstantinos Mitsotakis was Prime Minister.
<H> Adonis_Georgiadis <R> successor <T> Makis_Voridis <H> Adonis_Georgiadis <R> in_office_while_prime_minister <T> Antonis_Samaras <H> Antonis_Samaras <R> birth_place <T> Athens <H> Antonis_Samaras <R> in_office_while_prime_minister <T> Konstantinos_Mitsotakis <H> Antonis_Samaras <R> has_deputy <T> Evangelos_Venizelos || Antonis Samaras, born in Athens, was Prime Minister and served with Adonis Georgiadis. Samaras, whose deputy is Evangelos Venizelos, served also when K. Mitsotakis was Prime Minister. Georgiadis was succeeded by Makis Voridis.
<H> Adonis_Georgiadis <R> successor <T> Makis_Voridis <H> Adonis_Georgiadis <R> in_office_while_prime_minister <T> Antonis_Samaras <H> Antonis_Samaras <R> birth_place <T> Athens <H> Antonis_Samaras <R> in_office_while_prime_minister <T> Konstantinos_Mitsotakis <H> Antonis_Samaras <R> has_deputy <T> Evangelos_Venizelos || Adonis Georgiadis was in office while Athens-born Antonis Samaras was Prime Minister. In turn, Samaras was in office while Konstantinos Mitsotakis was Prime Minister. Samaras' deputy is Evangelos Venizelos and Georgiadis was succeeded by Makis Voridis.
<H> Alfons_Gorbach <R> birth_place <T> Imst <H> Alfons_Gorbach <R> death_place <T> Graz <H> Alfons_Gorbach <R> birth_place <T> Austria <H> Austria <R> leader <T> Doris_Bures <H> Austria <R> language <T> Austrian_German || Alfons Gorbach was born in Imst in Austria and died in Graz. Austrian German is the language of Austria and the leader there is Doris Bures.
<H> Alfons_Gorbach <R> birth_place <T> Imst <H> Alfons_Gorbach <R> death_place <T> Graz <H> Alfons_Gorbach <R> birth_place <T> Austria <H> Austria <R> leader <T> Doris_Bures <H> Austria <R> language <T> Austrian_German || Alfons Gorbach was born in Imst, Austria and died in Graz. Austrian German speaking Austria is led by Doris Bures.
<H> Alfons_Gorbach <R> birth_place <T> Imst <H> Alfons_Gorbach <R> death_place <T> Graz <H> Alfons_Gorbach <R> birth_place <T> Austria <H> Austria <R> leader <T> Doris_Bures <H> Austria <R> language <T> Austrian_German || Austrian German is the language in Austria, the leader of which, is Doris Bures. Alfons Gorbach, was born in Imst, Austria and died in Graz.
<H> Ab_Klink <R> birth_place <T> Stellendam <H> Ab_Klink <R> nationality <T> Netherlands <H> Ab_Klink <R> party <T> Christian_Democratic_Appeal <H> Netherlands <R> leader <T> Mark_Rutte <H> Netherlands <R> currency <T> Euro || Ab Klink is a national of the Netherlands, where the currency is the Euro and Mark Rutte is the leader, Ab Klink was born in Stellendam and belongs to the Christian Democratic Appeal party.
<H> Ab_Klink <R> birth_place <T> Stellendam <H> Ab_Klink <R> nationality <T> Netherlands <H> Ab_Klink <R> party <T> Christian_Democratic_Appeal <H> Netherlands <R> leader <T> Mark_Rutte <H> Netherlands <R> currency <T> Euro || Ab Klink was born in Stellendam, Netherlands. He belongs to the Christian Democratic Appeal party. The leader of the Netherland is Mark Rutte and the currency is the euro.
<H> Blackpool <R> leader <T> Gordon_Marsden <H> A.F.C._Blackpool <R> ground <T> Blackpool <H> A.F.C._Blackpool <R> manager <T> Stuart_Parker_(footballer) <H> Stuart_Parker_(footballer) <R> club <T> Chesterfield_F.C. <H> Stuart_Parker_(footballer) <R> club <T> KV_Mechelen || Gordon Marsden is the leader of Blackpool where AFC Blackpool are located. Their manager is Stuart Parker who is a member of Chesterfield FC and plays for KV Mechelen.
<H> Blackpool <R> leader <T> Gordon_Marsden <H> A.F.C._Blackpool <R> ground <T> Blackpool <H> A.F.C._Blackpool <R> manager <T> Stuart_Parker_(footballer) <H> Stuart_Parker_(footballer) <R> club <T> Chesterfield_F.C. <H> Stuart_Parker_(footballer) <R> club <T> KV_Mechelen || Gordon Marsden is the leader of Blackpool where AFC Blackpool is located. The club is managed by Stuart Parker who is part of the KV Mechelen club and a member of Chesterfield FC.
<H> AEK_Athens_F.C. <R> manager <T> Gus_Poyet <H> Gus_Poyet <R> club <T> Real_Zaragoza <H> Gus_Poyet <R> club <T> Chelsea_F.C. <H> AEK_Athens_F.C. <R> league <T> Superleague_Greece <H> Superleague_Greece <R> champions <T> Olympiacos_F.C. || Olympiacos F.C. were past champions in the Greece Superleague, the league AEK Athens FC compete in. Their manager is Gus Poyet, whose club is Real Zaragoza even though he played for Chelsea F.C.
<H> AEK_Athens_F.C. <R> manager <T> Gus_Poyet <H> Gus_Poyet <R> club <T> Real_Zaragoza <H> Gus_Poyet <R> club <T> Chelsea_F.C. <H> AEK_Athens_F.C. <R> league <T> Superleague_Greece <H> Superleague_Greece <R> champions <T> Olympiacos_F.C. || Gus Poyet is the manager of AEK Athens F.C. who play in the Superleague of Greece (which has Olympiacos FC as previous champions). Poyet previously played for Chelsea FC and is in the Real Zaragoza club.
<H> AEK_Athens_F.C. <R> manager <T> Gus_Poyet <H> Gus_Poyet <R> club <T> Real_Zaragoza <H> Gus_Poyet <R> club <T> Chelsea_F.C. <H> AEK_Athens_F.C. <R> league <T> Superleague_Greece <H> Superleague_Greece <R> champions <T> Olympiacos_F.C. || Previous champions of the Superleague Greece are Olympiacos FC. AEK Athens FC also compete in the league and they are managed by Gus Poyet who previously played for Chelsea FC and whose club is Real Zaragoza.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Alagoas <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Estádio Municipal Coaracy da Mata Fonseca is the name of the ground of Agremiação Sportiva Arapiraquense. It is located in Alagoas. Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league from Brazil. The Vila Nova Futebol Clube were champions at the Série C.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Alagoas <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Vila Nova Futebol Clube have been champions of Campeonato Brasileiro Série C. from Brazil in which Agremiação Sportiva Arapiraquense also play. This latter team have their ground at Estádio Municipal Coaracy da Mata Fonseca which is located in Alagoas.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Alagoas <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Llocated in Alagoas, Estádio Municipal Coaracy da Mata Fonseca is the name of the ground of Agremiação Sportiva Arapiraquense. They play in the Campeonato Brasileiro Série C league, which is from Brazil, and the champions of which have been Vila Nova Futebol Clube.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Arapiraca <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Vila Nova Futebol Clube have been champions of Campeonato Brasileiro Série C. league in Brazil. Agremiação Sportiva Arapiraquense also play in the league and have their home ground at Estádio Municipal Coaracy da Mata Fonseca in Arapiraca.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Arapiraca <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league (in Brazil), which has been won by Vila Nova Futebol Clube. Agremiacao Sportiva Arapiraquense's ground is the Estadio Municipal Coaracy da Mata Fonseca, which is located in Arapiraca.
<H> Agremiação_Sportiva_Arapiraquense <R> ground <T> Estádio_Municipal_Coaracy_da_Mata_Fonseca <H> Estádio_Municipal_Coaracy_da_Mata_Fonseca <R> location <T> Arapiraca <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube || Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league in Brazil. Vila Nova Futebol Clube are the champions of Serie C. Estádio Municipal Coaracy da Mata Fonseca (Arapiraca) is the name of the ground of Agremiação Sportiva Arapiraquense.
<H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Agremiação_Sportiva_Arapiraquense <R> number_of_members <T> 17000 <H> Agremiação_Sportiva_Arapiraquense <R> manager <T> Vica || The Vila Nova Futebol Clube were champions at the Campeonato Brasileiro Série C. in Brazil. Agremiação Sportiva Arapiraquense who also play in the league have 17000 members and are managed by Vica.
<H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Agremiação_Sportiva_Arapiraquense <R> number_of_members <T> 17000 <H> Agremiação_Sportiva_Arapiraquense <R> manager <T> Vica || Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league in Brazil, which has been won by Vila Nova Futebol Clube. Agremiacao Sportiva Arapiraquense's ground can hold 17000 fans and the team is managed by Vica.
<H> Campeonato_Brasileiro_Série_C <R> champions <T> Vila_Nova_Futebol_Clube <H> Campeonato_Brasileiro_Série_C <R> country <T> Brazil <H> Agremiação_Sportiva_Arapiraquense <R> league <T> Campeonato_Brasileiro_Série_C <H> Agremiação_Sportiva_Arapiraquense <R> number_of_members <T> 17000 <H> Agremiação_Sportiva_Arapiraquense <R> manager <T> Vica || Vila Nova Futebol Clube have been champions of Campeonato Brasileiro Série C, which is from Brazil. It is in this league that Agremiação Sportiva Arapiraquense play in. They are managed by Vica, and have17000 members.
<H> Accademia_di_Architettura_di_Mendrisio <R> city <T> Mendrisio <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> academic_staff_size <T> 100 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Accademia_di_Architettura_di_Mendrisio <R> dean <T> Mario_Botta || The Accademia di Architettura di Mendrisio in Mendrisio, Switzerland had 100 academic staff and 600 students. Its dean is Mario Botta.
<H> Accademia_di_Architettura_di_Mendrisio <R> city <T> Mendrisio <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> academic_staff_size <T> 100 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Accademia_di_Architettura_di_Mendrisio <R> dean <T> Mario_Botta || The Dean of the Accademia di Architettura di Mendrisio in the city of Mendrisio, Switzerland is Mario Botta. There are 600 students and 100 academic staff at the Accademia.
<H> Accademia_di_Architettura_di_Mendrisio <R> city <T> Mendrisio <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> academic_staff_size <T> 100 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Accademia_di_Architettura_di_Mendrisio <R> dean <T> Mario_Botta || The Accademia di Architettura di Mendrisio in Switzerland has a staff of 100 and a student population of 600. The dean is Mario Botta.
<H> Accademia_di_Architettura_di_Mendrisio <R> location <T> Ticino <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> established <T> 1996 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Switzerland <R> leader <T> Johann_Schneider-Ammann || The Accademia di Architettura di Mendrisio is located in Ticino, Switzerland. It was established in 1996 and it has 600 students. The leader of Switzerland is Johann Schneider-Ammann.
<H> Accademia_di_Architettura_di_Mendrisio <R> location <T> Ticino <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> established <T> 1996 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Switzerland <R> leader <T> Johann_Schneider-Ammann || The leader of Switzerland is Johann Schneider-Ammann. The country is the location of the Accademia di Architettura di Mendrisio in Ticino which was established in 1996 and has 600 students.
<H> Accademia_di_Architettura_di_Mendrisio <R> location <T> Ticino <H> Accademia_di_Architettura_di_Mendrisio <R> country <T> Switzerland <H> Accademia_di_Architettura_di_Mendrisio <R> established <T> 1996 <H> Accademia_di_Architettura_di_Mendrisio <R> number_of_students <T> 600 <H> Switzerland <R> leader <T> Johann_Schneider-Ammann || The Accademia di Architettura di Mendrisio, which has 600 students, was founded in 1996 in Ticino, Switzerland. The leader of Switzerland is Johann Schneider-Ammann.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> state <T> Karnataka <H> Acharya_Institute_of_Technology <R> affiliation <T> Visvesvaraya_Technological_University <H> Karnataka <R> has_to_its_northeast <T> Telangana <H> Karnataka <R> has_to_its_west <T> Arabian_Sea || The Acharya Institute of Technology is affiliated with the Visvesvaraya Technological University and is located in Bangalore, Karnataka. To its northeast is Telangana and to its west is the Arabian Sea.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> state <T> Karnataka <H> Acharya_Institute_of_Technology <R> affiliation <T> Visvesvaraya_Technological_University <H> Karnataka <R> has_to_its_northeast <T> Telangana <H> Karnataka <R> has_to_its_west <T> Arabian_Sea || The Acharya Institute of Technology in Bangalore, Karnataka is east of the Arabian Sea and southwest of Telangana. It is affiliated with the Visvesvaraya Technological University.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> state <T> Karnataka <H> Acharya_Institute_of_Technology <R> affiliation <T> Visvesvaraya_Technological_University <H> Karnataka <R> has_to_its_northeast <T> Telangana <H> Karnataka <R> has_to_its_west <T> Arabian_Sea || Karnataka state which has the Arabian Sea to its west and Telangana to its northwest is also home to the Acharya Institute of Technology. The Institute is located in the city of Bangalore and is affiliated with the Visvesvaraya Technological University.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> country <T> "India" <H> Acharya_Institute_of_Technology <R> established <T> 2000 <H> Acharya_Institute_of_Technology <R> number_of_postgraduate_students <T> 700 <H> Acharya_Institute_of_Technology <R> campus <T> "In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090." || The Acharya Institute of Technology is located at In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. The School was established in 2000 and has 700 Postgraduate Students.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> country <T> "India" <H> Acharya_Institute_of_Technology <R> established <T> 2000 <H> Acharya_Institute_of_Technology <R> number_of_postgraduate_students <T> 700 <H> Acharya_Institute_of_Technology <R> campus <T> "In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090." || The Acharya Institute of Technology was established in 2000 and is based in the city of Bangalore in India. It currently has 700 Postgraduate Students and its exact location is in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> state <T> Karnataka <H> Acharya_Institute_of_Technology <R> affiliation <T> Visvesvaraya_Technological_University <H> Bangalore <R> founder <T> Kempe_Gowda_I <H> Karnataka <R> has_to_its_west <T> Arabian_Sea || Acharya Institute of Technology was founded by Kempe Gowda I in Bangalore in the state of Karnataka. It has the Arabian Sea to its west and is affiliated with Visvesvaraya Technological University.
<H> Acharya_Institute_of_Technology <R> city <T> Bangalore <H> Acharya_Institute_of_Technology <R> state <T> Karnataka <H> Acharya_Institute_of_Technology <R> affiliation <T> Visvesvaraya_Technological_University <H> Bangalore <R> founder <T> Kempe_Gowda_I <H> Karnataka <R> has_to_its_west <T> Arabian_Sea || Acharya Institute of Technology is located in Bangalore, Karnataka, east of the Arabian Sea. The Institute is affiliated with Visvesvaraya Technological University. Bangalore was founded by Kempe Gowda.
<H> 1_Decembrie_1918_University <R> city <T> Alba_Iulia <H> Alba_Iulia <R> country <T> Romania <H> Romania <R> capital <T> Bucharest <H> Romania <R> leader_title <T> Prime_Minister_of_Romania <H> Romania <R> leader <T> Klaus_Iohannis || The 1 Decembrie 1918 University is in Alba Iulia, Romania. The country's capital is Bucharest and the prime minister is Klaus Iohannis.
<H> 1_Decembrie_1918_University <R> city <T> Alba_Iulia <H> Alba_Iulia <R> country <T> Romania <H> Romania <R> capital <T> Bucharest <H> Romania <R> leader_title <T> Prime_Minister_of_Romania <H> Romania <R> leader <T> Klaus_Iohannis || 1 Decembrie 1918 University is in Alba Iulia, Romania. Bucharest is the capital of Romania and Klaus Iohannis is the country's Prime Minister.
<H> 1_Decembrie_1918_University <R> city <T> Alba_Iulia <H> Alba_Iulia <R> country <T> Romania <H> Romania <R> capital <T> Bucharest <H> Romania <R> leader_title <T> Prime_Minister_of_Romania <H> Romania <R> leader <T> Klaus_Iohannis || 1 Decembrie 1918 University is located in the city of Alba Iulia in Romania. The capital of Romania is Bucharest and the Prime Minister is Klaus Iohannis.
<H> School of Business and Social Sciences at the Aarhus University <R> country <T> Denmark <H> School of Business and Social Sciences at the Aarhus University <R> established <T> 1928 <H> School of Business and Social Sciences at the Aarhus University <R> academic_staff_size <T> 737 <H> School of Business and Social Sciences at the Aarhus University <R> number_of_students <T> 16000 <H> School of Business and Social Sciences at the Aarhus University <R> affiliation <T> European_University_Association || The School of Business and Social Sciences at Aarhus University in Denmark is affiliated with the European University Association. It has 16,000 students, 737 employees. and was established in 1928.
<H> School of Business and Social Sciences at the Aarhus University <R> country <T> Denmark <H> School of Business and Social Sciences at the Aarhus University <R> established <T> 1928 <H> School of Business and Social Sciences at the Aarhus University <R> academic_staff_size <T> 737 <H> School of Business and Social Sciences at the Aarhus University <R> number_of_students <T> 16000 <H> School of Business and Social Sciences at the Aarhus University <R> affiliation <T> European_University_Association || The School of Business and Social Sciences at the Aarhus University in Denmark was established in 1928. It is affiliated with the European University Association and has a staff compliment of 737. 16000 students attend the university currently.
<H> School of Business and Social Sciences at the Aarhus University <R> country <T> Denmark <H> School of Business and Social Sciences at the Aarhus University <R> established <T> 1928 <H> School of Business and Social Sciences at the Aarhus University <R> academic_staff_size <T> 737 <H> School of Business and Social Sciences at the Aarhus University <R> number_of_students <T> 16000 <H> School of Business and Social Sciences at the Aarhus University <R> affiliation <T> European_University_Association || The School of Business and Social Sciences at the Aarhus University was established in Denmark in 1928. The School is affiliated with the European University Association and has 16,000 students and 737 academic staff.
<H> A_Long_Long_Way <R> country <T> Ireland <H> Ireland <R> location <T> Europe <H> Ireland <R> ethnic_group <T> White_people <H> A_Long_Long_Way <R> followed_by <T> The_Secret_Scripture <H> The_Secret_Scripture <R> publisher <T> Faber_and_Faber || Faber and Faber are the publishers of The Secret Scripture, a sequel to A Long Long Way. That book comes from Ireland which is located in Europe and where there is an ethnic group of white people.
<H> A_Long_Long_Way <R> country <T> Ireland <H> Ireland <R> location <T> Europe <H> Ireland <R> ethnic_group <T> White_people <H> A_Long_Long_Way <R> followed_by <T> The_Secret_Scripture <H> The_Secret_Scripture <R> publisher <T> Faber_and_Faber || Ireland, where the white people are an ethnic group, is situated within Europe. The book A Long Long Way was written in Ireland and published by Faber and Faber. The sequel to the book is known as The Secret Scripture.
<H> A_Long_Long_Way <R> country <T> Ireland <H> Ireland <R> location <T> Europe <H> Ireland <R> ethnic_group <T> White_people <H> A_Long_Long_Way <R> followed_by <T> The_Secret_Scripture <H> The_Secret_Scripture <R> publisher <T> Faber_and_Faber || Ireland is a country within Europe and the ethnic group are white people. The novel A Long Long Way was written in Ireland and was followed by The Secret Scripture which was published by Faber and Faber.
<H> A_Long_Long_Way <R> preceded_by <T> Annie_Dunne <H> A_Long_Long_Way <R> country <T> Ireland <H> Ireland <R> ethnic_group <T> White_people <H> A_Long_Long_Way <R> followed_by <T> The_Secret_Scripture <H> The_Secret_Scripture <R> publisher <T> Faber_and_Faber || The ethnic group of Ireland is White people and is where A Long Long Way comes from. It was preceded by Annie Dunne and followed by The Secret Scripture which is published by Faber and Faber.
<H> A_Long_Long_Way <R> preceded_by <T> Annie_Dunne <H> A_Long_Long_Way <R> country <T> Ireland <H> Ireland <R> ethnic_group <T> White_people <H> A_Long_Long_Way <R> followed_by <T> The_Secret_Scripture <H> The_Secret_Scripture <R> publisher <T> Faber_and_Faber || An ethnic group of Ireland is white people where A Long Long Way comes from. It was preceded by Annie Dunne preceded and followed by The Secret Scripture which is published by Faber and Faber.
<H> Aenir <R> preceded_by <T> Castle_(novel) <H> Above_the_Veil <R> preceded_by <T> Aenir <H> Above_the_Veil <R> country <T> Australians <H> Above_the_Veil <R> followed_by <T> Into_Battle_(novel) <H> Into_Battle_(novel) <R> followed_by <T> The_Violet_Keystone || Above the Veil is an Australian novel and the sequel to Aenir and Castle. It was later followed by Into Battle and The Violet Keystone.
<H> Aenir <R> preceded_by <T> Castle_(novel) <H> Above_the_Veil <R> preceded_by <T> Aenir <H> Above_the_Veil <R> country <T> Australians <H> Above_the_Veil <R> followed_by <T> Into_Battle_(novel) <H> Into_Battle_(novel) <R> followed_by <T> The_Violet_Keystone || Above the Veil is an Australian novel and the sequel to Aenir and Castle. It was followed by Into Battle and The Violet Keystone.
<H> Aenir <R> preceded_by <T> Castle_(novel) <H> Above_the_Veil <R> preceded_by <T> Aenir <H> Above_the_Veil <R> country <T> Australians <H> Above_the_Veil <R> followed_by <T> Into_Battle_(novel) <H> Into_Battle_(novel) <R> followed_by <T> The_Violet_Keystone || Above the Veil is an Australian novel and the sequel to Aenir and Castle. It was followed by Into the Battle and The Violet Keystone.
<H> Cornell_University <R> city <T> Ithaca,_New_York <H> Cornell_University <R> state <T> New_York <H> Cornell_University <R> nickname <T> Cornell_Big_Red <H> Administrative_Science_Quarterly <R> publisher <T> Cornell_University <H> Cornell_University <R> affiliation <T> Association_of_American_Universities || Cornell University is in Ithaca, New York and is nicknamed Cornell Big Red. They are the publisher of Administrative Science Quarterly and are affiliated with the Association of American Universities.
<H> Cornell_University <R> city <T> Ithaca,_New_York <H> Cornell_University <R> state <T> New_York <H> Cornell_University <R> nickname <T> Cornell_Big_Red <H> Administrative_Science_Quarterly <R> publisher <T> Cornell_University <H> Cornell_University <R> affiliation <T> Association_of_American_Universities || Cornell University is in Ithaca, New York and their nickname is Cornell Big Red. They are the publisher of Administrative Science Quarterly and are affiliated with the Association of American Universities.
